latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
14.249,-87.01,317.7,1,1,2021-02-12,0405,T,96,6.0NRT,289.9,16.4,N
16.473,-92.924,307.7,1.8,1.3,2021-02-12,0405,T,72,6.0NRT,291.3,18.6,N
17.897,-92.494,335.2,1.6,1.3,2021-02-12,0405,T,100,6.0NRT,294.2,69.2,N
17.9,-92.485,323.3,1.6,1.2,2021-02-12,0405,T,100,6.0NRT,294.2,38.3,N
17.897,-92.5,320.1,1.6,1.3,2021-02-12,0405,T,100,6.0NRT,294,32.2,N
17.839,-93.107,313.7,1.8,1.3,2021-02-12,0405,T,88,6.0NRT,293.2,26,N
17.836,-93.123,329,1.8,1.3,2021-02-12,0405,T,100,6.0NRT,293.9,62.4,N
17.848,-93.126,306.1,1.8,1.3,2021-02-12,0405,T,67,6.0NRT,293.7,13.9,N
17.896,-93.175,305.3,1.8,1.3,2021-02-12,0405,T,62,6.0NRT,294.3,11.8,N
17.893,-93.192,320.9,1.8,1.3,2021-02-12,0405,T,100,6.0NRT,294.6,41.5,N
17.907,-93.177,308.3,1.8,1.3,2021-02-12,0405,T,74,6.0NRT,294.1,16.7,N
17.904,-93.194,310.3,1.8,1.3,2021-02-12,0405,T,80,6.0NRT,293.9,20.1,N
17.914,-93.523,305.5,1.9,1.4,2021-02-12,0405,T,65,6.0NRT,293.7,15,N
18.095,-94.048,304.5,2.1,1.4,2021-02-12,0405,T,60,6.0NRT,293.7,14.7,N
18.441,-93.174,310.2,1.8,1.3,2021-02-12,0405,T,79,6.0NRT,295.2,18.3,N
18.644,-92.177,311.6,1.5,1.2,2021-02-12,0405,T,82,6.0NRT,294.8,15.2,N
-34.112,-70.461,302.1,1.5,1.2,2021-02-12,0350,T,47,6.0NRT,286.2,13,N
17.207,104.894,312.3,2.5,1.5,2021-02-12,0310,T,65,6.0NRT,297.3,20.7,D
15.078,106.55,314.5,1.8,1.3,2021-02-12,0310,T,67,6.0NRT,304.4,14.5,D
14.053,106.039,319.2,1.9,1.3,2021-02-12,0310,T,47,6.0NRT,302.5,14.2,D
14.057,105.446,315.8,2.1,1.4,2021-02-12,0310,T,49,6.0NRT,301.3,17.7,D
13.872,106.124,330.2,1.8,1.3,2021-02-12,0310,T,82,6.0NRT,303.8,43.9,D
13.87,106.141,323.5,1.8,1.3,2021-02-12,0310,T,72,6.0NRT,303,25.5,D
13.915,105.557,318.8,2,1.4,2021-02-12,0310,T,55,6.0NRT,304.3,16.8,D
13.691,106.934,322.4,1.6,1.2,2021-02-12,0310,T,73,6.0NRT,300.4,25.9,D
13.695,106.631,318.6,1.7,1.3,2021-02-12,0310,T,38,6.0NRT,303.7,19.1,D
13.672,106.544,321.1,1.7,1.3,2021-02-12,0310,T,64,6.0NRT,304.4,20,D
13.928,103.15,323,3.1,1.7,2021-02-12,0310,T,73,6.0NRT,303,54.8,D
13.925,103.179,321.9,3.1,1.7,2021-02-12,0310,T,71,6.0NRT,302.8,48.6,D
13.929,103.145,318.2,3.1,1.7,2021-02-12,0310,T,59,6.0NRT,302.8,29.8,D
13.926,103.173,326.2,3.1,1.7,2021-02-12,0310,T,77,6.0NRT,302.9,71.9,D
13.501,106.634,318.4,1.7,1.3,2021-02-12,0310,T,62,6.0NRT,303,11.2,D
13.657,105.088,338.6,2.2,1.4,2021-02-12,0310,T,88,6.0NRT,308.3,90.2,D
13.243,107.572,317.8,1.4,1.2,2021-02-12,0310,T,65,6.0NRT,302.7,9.4,D
13.419,105.75,330.6,1.9,1.4,2021-02-12,0310,T,81,6.0NRT,300.4,59.1,D
13.417,105.767,325.2,1.9,1.4,2021-02-12,0310,T,75,6.0NRT,301.5,41.1,D
13.447,105.003,323.1,2.2,1.4,2021-02-12,0310,T,73,6.0NRT,307.1,24.1,D
13.413,104.958,320.7,2.2,1.4,2021-02-12,0310,T,59,6.0NRT,305.9,16.8,D
13.43,104.707,326.3,2.3,1.5,2021-02-12,0310,T,77,6.0NRT,307.1,44.1,D
13.427,104.728,329.1,2.3,1.5,2021-02-12,0310,T,80,6.0NRT,306,56,D
13.173,106.152,322,1.8,1.3,2021-02-12,0310,T,58,6.0NRT,305.2,19.6,D
13.111,106.274,325.8,1.7,1.3,2021-02-12,0310,T,77,6.0NRT,305,23.2,D
13.114,106.268,322.6,1.7,1.3,2021-02-12,0310,T,73,6.0NRT,305.2,15.5,D
13.079,105.983,318.6,1.8,1.3,2021-02-12,0310,T,30,6.0NRT,303,20,D
13.068,105.981,320.1,1.8,1.3,2021-02-12,0310,T,37,6.0NRT,301.6,23,D
12.989,105.237,320.2,2.1,1.4,2021-02-12,0310,T,69,6.0NRT,302.6,25.8,D
12.986,105.256,325.1,2.1,1.4,2021-02-12,0310,T,76,6.0NRT,302.8,38.9,D
12.933,105.048,319.4,2.1,1.4,2021-02-12,0310,T,67,6.0NRT,303.6,22.7,D
12.931,105.068,318.9,2.1,1.4,2021-02-12,0310,T,66,6.0NRT,303.1,20.8,D
12.705,105.715,319.6,1.9,1.3,2021-02-12,0310,T,68,6.0NRT,304.5,18.4,D
12.618,102.848,322,3.1,1.7,2021-02-12,0310,T,73,6.0NRT,303.1,48.8,D
12.619,102.841,321.6,3.1,1.7,2021-02-12,0310,T,72,6.0NRT,303.4,47.8,D
12.126,106.205,320.2,1.7,1.3,2021-02-12,0310,T,71,6.0NRT,300.3,17.3,D
12.124,106.22,320,1.7,1.3,2021-02-12,0310,T,70,6.0NRT,300.6,16.2,D
11.66,103.943,327.2,2.5,1.5,2021-02-12,0310,T,70,6.0NRT,302.7,56.4,D
11.666,103.937,321.7,2.5,1.5,2021-02-12,0310,T,45,6.0NRT,301.4,35.7,D
11.653,103.936,324,2.5,1.5,2021-02-12,0310,T,67,6.0NRT,303.7,43.9,D
7.381,115.852,318.7,1.9,1.4,2021-02-12,0310,T,70,6.0NRT,290.2,34.2,D
7.377,115.846,312.9,1.9,1.4,2021-02-12,0310,T,56,6.0NRT,290.2,20.7,D
3.522,101.137,312.4,3.1,1.7,2021-02-12,0310,T,33,6.0NRT,290.9,27.2,D
1.45,110.454,308.7,1.1,1,2021-02-12,0310,T,51,6.0NRT,286.9,5.3,D
-43.828,172.261,314.7,1,1,2021-02-12,0240,A,60,6.0NRT,290.8,8.3,D
57.855,-5.529,320.3,1.6,1.3,2021-02-12,0325,A,100,6.0NRT,271.7,48.9,N
57.849,-5.504,328.3,1.6,1.3,2021-02-12,0325,A,100,6.0NRT,272.1,67.2,N
57.845,-5.538,311.1,1.6,1.3,2021-02-12,0325,A,73,6.0NRT,269.1,33,N
-7.894,-36.021,300.3,1.1,1.1,2021-02-12,0345,A,25,6.0NRT,289.7,4.4,N
-26.757,147.188,331.1,1.7,1.3,2021-02-12,0425,A,51,6.0NRT,306.3,26.6,D
-23.279,132.788,320.9,2.6,1.5,2021-02-12,0425,A,51,6.0NRT,296.7,44.1,D
-20.739,139.474,334.2,1,1,2021-02-12,0425,A,66,6.0NRT,300.9,16.4,D
-20.425,139.932,356.6,1,1,2021-02-12,0425,A,98,6.0NRT,300,63.8,D
-20.416,139.931,336.7,1,1,2021-02-12,0425,A,82,6.0NRT,300.8,23.8,D
-15.553,128.594,314.1,4.2,1.9,2021-02-12,0425,A,35,6.0NRT,294.2,44.3,D
-15.55,128.59,314.1,4.2,1.9,2021-02-12,0425,A,47,6.0NRT,294.5,48.3,D
18.504,-96.139,315.1,2.9,1.6,2021-02-12,0410,T,91,6.0NRT,288.7,77.3,N
18.499,-96.166,303.2,2.9,1.6,2021-02-12,0410,T,29,6.0NRT,281.8,40.4,N
19.394,-92.045,327.5,1.4,1.2,2021-02-12,0410,T,100,6.0NRT,293.3,40.9,N
19.438,-92.039,312.8,1.4,1.2,2021-02-12,0410,T,80,6.0NRT,293.4,16.8,N
19.432,-92.079,306.8,1.4,1.2,2021-02-12,0410,T,48,6.0NRT,293,10.4,N
19.568,-92.242,327.3,1.5,1.2,2021-02-12,0410,T,100,6.0NRT,293.3,41.2,N
20.782,-89.891,305.7,1.1,1,2021-02-12,0410,T,65,6.0NRT,294,5.5,N
28.817,95.897,308.1,1.7,1.3,2021-02-12,0445,T,66,6.0NRT,289.6,18.2,D
28.668,96.193,302.4,1.8,1.3,2021-02-12,0445,T,43,6.0NRT,292.2,16.3,D
28.889,82.497,315.2,2.5,1.5,2021-02-12,0445,T,58,6.0NRT,298,43.3,D
28.603,83.379,306.2,2.1,1.4,2021-02-12,0445,T,44,6.0NRT,292.2,20,D
27.345,92.576,318.6,1.1,1.1,2021-02-12,0445,T,79,6.0NRT,291.6,18.2,D
27.349,92.434,305.5,1.1,1.1,2021-02-12,0445,T,61,6.0NRT,288.1,7.7,D
27.347,92.445,312.3,1.1,1.1,2021-02-12,0445,T,72,6.0NRT,290.2,13.1,D
26.584,95.486,317.3,1.7,1.3,2021-02-12,0445,T,78,6.0NRT,291.6,32.7,D
26.581,95.5,321,1.7,1.3,2021-02-12,0445,T,81,6.0NRT,289.2,40.2,D
27.891,84.35,300.1,1.8,1.3,2021-02-12,0445,T,20,6.0NRT,286.9,6.2,D
26.634,93.008,311.4,1.2,1.1,2021-02-12,0445,T,0,6.0NRT,300.3,9.7,D
26.658,92.194,311.8,1.1,1.1,2021-02-12,0445,T,68,6.0NRT,297.1,7.7,D
26.106,94.49,301.6,1.5,1.2,2021-02-12,0445,T,47,6.0NRT,290.4,7,D
26.052,94.271,304.4,1.5,1.2,2021-02-12,0445,T,15,6.0NRT,289.9,8,D
27.252,84.361,308.6,1.7,1.3,2021-02-12,0445,T,63,6.0NRT,294.9,8.5,D
26.216,91.854,311.4,1.1,1,2021-02-12,0445,T,50,6.0NRT,299.9,8.2,D
25.326,95.265,307,1.8,1.3,2021-02-12,0445,T,0,6.0NRT,294.1,11,D
25.573,93.78,311.5,1.4,1.2,2021-02-12,0445,T,71,6.0NRT,289.3,17.2,D
25.141,89.728,312.3,1,1,2021-02-12,0445,T,0,6.0NRT,301.3,8.2,D
25.381,87.514,304.2,1.1,1,2021-02-12,0445,T,29,6.0NRT,290.7,4.8,D
25.329,86.106,306.3,1.3,1.1,2021-02-12,0445,T,0,6.0NRT,292.6,7.4,D
23.572,96.412,308.8,2.3,1.5,2021-02-12,0445,T,65,6.0NRT,298,13.4,D
24.616,89.789,301.6,1,1,2021-02-12,0445,T,26,6.0NRT,286.6,3,D
24,93.3,305.3,1.4,1.2,2021-02-12,0445,T,61,6.0NRT,292.1,9.9,D
23.296,96.314,311.7,2.3,1.5,2021-02-12,0445,T,70,6.0NRT,298.4,19.9,D
22.73,98.756,303.4,3.6,1.8,2021-02-12,0445,T,35,6.0NRT,291.2,28.7,D
24.782,84.129,309.5,1.7,1.3,2021-02-12,0445,T,63,6.0NRT,288,14,D
22.909,95.571,319.8,2.1,1.4,2021-02-12,0445,T,77,6.0NRT,306.1,21,D
23.182,93.674,320,1.5,1.2,2021-02-12,0445,T,77,6.0NRT,292.8,29.6,D
23.179,93.688,312.3,1.5,1.2,2021-02-12,0445,T,63,6.0NRT,292.9,18,D
23.014,93.902,304.8,1.6,1.2,2021-02-12,0445,T,27,6.0NRT,294,8.7,D
23.862,86.908,313.7,1.1,1.1,2021-02-12,0445,T,59,6.0NRT,298.2,6.7,D
22.211,96.747,309.6,2.7,1.6,2021-02-12,0445,T,51,6.0NRT,297.3,18.2,D
23.775,86.394,317.2,1.2,1.1,2021-02-12,0445,T,28,6.0NRT,301.5,9.2,D
22.685,93.213,308.2,1.5,1.2,2021-02-12,0445,T,57,6.0NRT,291.1,14.3,D
22.483,93.25,307.8,1.5,1.2,2021-02-12,0445,T,53,6.0NRT,291.8,12.7,D
22.477,91.735,310.7,1.2,1.1,2021-02-12,0445,T,62,6.0NRT,300.2,7.4,D
21.431,97.046,309.5,2.9,1.6,2021-02-12,0445,T,40,6.0NRT,298.7,25.5,D
22.002,93.986,312.5,1.7,1.3,2021-02-12,0445,T,47,6.0NRT,300.5,12,D
21.991,93.983,311,1.7,1.3,2021-02-12,0445,T,15,6.0NRT,298.8,9.2,D
22.799,86.215,320.9,1.2,1.1,2021-02-12,0445,T,73,6.0NRT,299.7,15.1,D
22.791,86.202,317,1.2,1.1,2021-02-12,0445,T,0,6.0NRT,300.9,10.9,D
20.777,97.228,315.7,3.1,1.7,2021-02-12,0445,T,60,6.0NRT,301.6,43.7,D
21.201,94.005,310.5,1.8,1.3,2021-02-12,0445,T,39,6.0NRT,291.3,19.7,D
21.188,94.008,320.7,1.8,1.3,2021-02-12,0445,T,76,6.0NRT,294.9,40.5,D
22.3,86.065,311.8,1.2,1.1,2021-02-12,0445,T,62,6.0NRT,296.7,6.1,D
22.333,82.653,316.1,2,1.4,2021-02-12,0445,T,51,6.0NRT,297.8,22,D
22.34,82.666,315.7,2,1.4,2021-02-12,0445,T,37,6.0NRT,299.9,19.4,D
20.597,94.142,312.9,1.8,1.3,2021-02-12,0445,T,54,6.0NRT,300.3,15.9,D
20.593,94.159,314.1,1.9,1.3,2021-02-12,0445,T,63,6.0NRT,301.4,16.8,D
20.415,94.257,321.9,1.9,1.3,2021-02-12,0445,T,76,6.0NRT,301.8,35,D
19.941,94.901,316.1,2.2,1.4,2021-02-12,0445,T,70,6.0NRT,301.8,14.8,D
19.609,96.432,306.9,2.9,1.6,2021-02-12,0445,T,25,6.0NRT,294.3,20.1,D
20.97,86.014,315.7,1.1,1.1,2021-02-12,0445,T,61,6.0NRT,302,8,D
21.076,85.036,318.9,1.3,1.1,2021-02-12,0445,T,72,6.0NRT,302,14.8,D
20.967,85.177,319.3,1.3,1.1,2021-02-12,0445,T,65,6.0NRT,302,12.7,D
19.339,95.084,309.8,2.3,1.5,2021-02-12,0445,T,51,6.0NRT,292.3,12,D
20.793,85.262,315.2,1.3,1.1,2021-02-12,0445,T,63,6.0NRT,301.8,9.1,D
18.934,95.468,316,2.5,1.5,2021-02-12,0445,T,54,6.0NRT,299,24.5,D
20.334,84.945,315.2,1.3,1.1,2021-02-12,0445,T,63,6.0NRT,301.3,8.3,D
41.328,122.231,302.5,1.2,1.1,2021-02-12,0445,A,40,6.0NRT,281.3,6.9,D
41.324,122.147,301.6,1.2,1.1,2021-02-12,0445,A,48,6.0NRT,282.2,6.1,D
41.302,121.907,300.3,1.2,1.1,2021-02-12,0445,A,27,6.0NRT,281.2,6.1,D
41.361,121.962,302,1.2,1.1,2021-02-12,0445,A,50,6.0NRT,281,7.4,D
41.359,121.948,312.1,1.2,1.1,2021-02-12,0445,A,72,6.0NRT,281.6,15.7,D
41.432,121.889,301.5,1.2,1.1,2021-02-12,0445,A,47,6.0NRT,283,6,D
41.611,122.885,302.7,1.1,1,2021-02-12,0445,A,53,6.0NRT,283,6.1,D
41.43,121.816,308.3,1.2,1.1,2021-02-12,0445,A,67,6.0NRT,283.3,11.2,D
41.427,121.802,300.2,1.2,1.1,2021-02-12,0445,A,33,6.0NRT,283,5,D
41.604,122.779,306.1,1.1,1,2021-02-12,0445,A,61,6.0NRT,282.4,8.4,D
41.608,122.772,304.1,1.1,1,2021-02-12,0445,A,58,6.0NRT,281.6,8,D
41.844,123.754,305.4,1,1,2021-02-12,0445,A,61,6.0NRT,282.3,9.1,D
41.963,122.876,301.7,1.1,1,2021-02-12,0445,A,48,6.0NRT,283,5.6,D
42.168,123.345,304.2,1,1,2021-02-12,0445,A,58,6.0NRT,282.7,6.8,D
45.347,122.647,308.7,1,1,2021-02-12,0445,A,68,6.0NRT,281.2,11,D
45.584,121.748,304,1.1,1,2021-02-12,0445,A,47,6.0NRT,280.8,8.7,D
33.258,131.645,305.7,1.3,1.1,2021-02-12,0440,A,35,6.0NRT,284.7,9,D
32.944,119.949,306.6,2.3,1.5,2021-02-12,0440,A,48,6.0NRT,283.3,21.9,D
32.942,119.944,307.2,2.3,1.5,2021-02-12,0440,A,0,6.0NRT,282.9,22.9,D
35.155,127.943,300.3,1,1,2021-02-12,0440,A,27,6.0NRT,289.2,3.9,D
35.379,126.496,300.3,1,1,2021-02-12,0440,A,31,6.0NRT,288.5,3.4,D
34.973,119.118,306.7,2.3,1.5,2021-02-12,0440,A,64,6.0NRT,289.2,19.9,D
34.967,119.093,305.4,2.3,1.5,2021-02-12,0440,A,61,6.0NRT,290.6,17.1,D
34.995,119.104,303.3,2.3,1.5,2021-02-12,0440,A,54,6.0NRT,289.8,12.4,D
36.859,126.573,300.1,1,1,2021-02-12,0440,A,28,6.0NRT,288.6,3.7,D
37.287,117.98,313.8,2.4,1.5,2021-02-12,0440,A,74,6.0NRT,290,39.1,D
37.282,117.977,311.6,2.4,1.5,2021-02-12,0440,A,67,6.0NRT,290.1,30.1,D
40.638,122.567,313,1.1,1.1,2021-02-12,0440,A,73,6.0NRT,284.6,15.4,D
40.64,122.56,308.9,1.1,1.1,2021-02-12,0440,A,68,6.0NRT,285,12.6,D
40.891,122.051,302.4,1.2,1.1,2021-02-12,0440,A,38,6.0NRT,283.7,5.9,D
40.889,122.037,306.1,1.2,1.1,2021-02-12,0440,A,63,6.0NRT,284.1,9.2,D
40.906,122.075,305.5,1.2,1.1,2021-02-12,0440,A,62,6.0NRT,283.7,8.9,D
40.946,122.193,300.7,1.2,1.1,2021-02-12,0440,A,41,6.0NRT,281.8,5.8,D
40.948,122.187,304.6,1.2,1.1,2021-02-12,0440,A,45,6.0NRT,282,9.7,D
41.062,122.673,307.8,1.1,1.1,2021-02-12,0440,A,66,6.0NRT,285.4,10.3,D
41.059,122.659,303.5,1.1,1.1,2021-02-12,0440,A,56,6.0NRT,284.4,7.1,D
41.135,122.991,303.3,1.1,1,2021-02-12,0440,A,31,6.0NRT,286.4,6.3,D
41.014,122.224,301.2,1.2,1.1,2021-02-12,0440,A,45,6.0NRT,281.1,7.3,D
41.155,122.998,306.1,1.1,1,2021-02-12,0440,A,41,6.0NRT,284.2,7.9,D
41.164,122.995,305.4,1.1,1,2021-02-12,0440,A,54,6.0NRT,283.1,7.7,D
41.033,122.161,304.5,1.2,1.1,2021-02-12,0440,A,55,6.0NRT,281.6,8.7,D
41.035,122.037,301.1,1.2,1.1,2021-02-12,0440,A,16,6.0NRT,281.4,5.7,D
41.183,122.834,302.3,1.1,1,2021-02-12,0440,A,52,6.0NRT,283.1,6.7,D
41.057,122.103,305.7,1.2,1.1,2021-02-12,0440,A,62,6.0NRT,282.7,9.9,D
41.054,122.031,303.8,1.2,1.1,2021-02-12,0440,A,24,6.0NRT,282.3,7.3,D
41.061,121.956,304.4,1.2,1.1,2021-02-12,0440,A,53,6.0NRT,280.9,8.1,D
41.059,121.942,303.4,1.2,1.1,2021-02-12,0440,A,54,6.0NRT,281.6,8,D
41.383,123.032,313.5,1.1,1,2021-02-12,0440,A,74,6.0NRT,284.7,14.8,D
41.38,123.019,314.7,1.1,1,2021-02-12,0440,A,75,6.0NRT,284.2,15.8,D
41.145,121.665,302.1,1.2,1.1,2021-02-12,0440,A,51,6.0NRT,280.4,7.9,D
41.222,122.039,304.5,1.2,1.1,2021-02-12,0440,A,59,6.0NRT,281.8,9.5,D
41.282,122.151,314.3,1.2,1.1,2021-02-12,0440,A,50,6.0NRT,281.7,14.4,D
41.279,122.137,313.4,1.2,1.1,2021-02-12,0440,A,36,6.0NRT,282.9,13.6,D
41.324,122.223,314.2,1.2,1.1,2021-02-12,0440,A,56,6.0NRT,282.3,15.1,N
40.764,73.32,300.9,1.3,1.1,2021-02-12,0620,T,43,6.0NRT,283.7,6.4,D
40.571,69.19,307.2,1,1,2021-02-12,0620,T,65,6.0NRT,288.7,7.3,D
38.032,62.373,313.3,1.6,1.2,2021-02-12,0620,T,69,6.0NRT,292.9,18.6,D
38.033,62.367,308.5,1.6,1.2,2021-02-12,0620,T,56,6.0NRT,293,10.6,D
38.031,62.385,306.9,1.6,1.2,2021-02-12,0620,T,41,6.0NRT,292.8,9.3,D
37.626,65.109,313.3,1.2,1.1,2021-02-12,0620,T,68,6.0NRT,291.6,11.2,D
37.722,63.557,339.1,1.4,1.2,2021-02-12,0620,T,90,6.0NRT,294.4,60.7,D
37.72,63.572,322.9,1.4,1.2,2021-02-12,0620,T,79,6.0NRT,294.3,26.8,D
37.716,63.55,320.6,1.4,1.2,2021-02-12,0620,T,77,6.0NRT,294.3,22.6,D
37.714,63.565,336.8,1.4,1.2,2021-02-12,0620,T,89,6.0NRT,294.9,54.8,D
37.473,61.19,302.5,1.9,1.3,2021-02-12,0620,T,43,6.0NRT,289.4,9.3,D
37.384,61.173,304.9,1.9,1.3,2021-02-12,0620,T,55,6.0NRT,289.1,13,D
37.138,63.434,310.5,1.4,1.2,2021-02-12,0620,T,64,6.0NRT,296.4,8.5,D
37.323,61.312,302.5,1.8,1.3,2021-02-12,0620,T,39,6.0NRT,289.7,7.9,D
37.275,60.825,306.3,2,1.4,2021-02-12,0620,T,60,6.0NRT,288.6,15.5,D
37.262,60.824,302.9,2,1.4,2021-02-12,0620,T,43,6.0NRT,288.5,9.7,D
37.271,60.819,307.3,2,1.4,2021-02-12,0620,T,63,6.0NRT,288.4,17,D
37.27,60.841,306.5,2,1.4,2021-02-12,0620,T,61,6.0NRT,288.6,15.2,D
37.054,61.003,314.5,1.9,1.3,2021-02-12,0620,T,73,6.0NRT,289.8,28.8,D
37.052,61.025,309.9,1.9,1.3,2021-02-12,0620,T,67,6.0NRT,289.3,19.5,D
37.06,61.02,305.1,1.9,1.3,2021-02-12,0620,T,47,6.0NRT,289.4,11.8,D
37.048,61.018,309.2,1.9,1.3,2021-02-12,0620,T,66,6.0NRT,289.5,18.6,D
36.899,61.387,304.1,1.8,1.3,2021-02-12,0620,T,49,6.0NRT,291.1,8.4,D
36.192,62.345,307,1.5,1.2,2021-02-12,0620,T,49,6.0NRT,291.2,9.3,D
33.419,72.525,308.6,1.6,1.3,2021-02-12,0620,T,63,6.0NRT,291.3,14.4,D
33.42,72.52,304.9,1.6,1.3,2021-02-12,0620,T,52,6.0NRT,291.3,8.5,D
33.116,72.643,303.9,1.7,1.3,2021-02-12,0620,T,55,6.0NRT,284.1,10,D
33.175,72.155,307.1,1.6,1.2,2021-02-12,0620,T,61,6.0NRT,293.5,8.9,D
32.948,72.547,302.3,1.7,1.3,2021-02-12,0620,T,32,6.0NRT,281.4,7.7,D
32.15,71.366,305.4,1.5,1.2,2021-02-12,0620,T,47,6.0NRT,291.7,8.4,D
32.087,71.057,311,1.4,1.2,2021-02-12,0620,T,65,6.0NRT,291.6,13.9,D
32.028,70.869,315.2,1.4,1.2,2021-02-12,0620,T,71,6.0NRT,291,19.2,D
32.088,70.182,310.5,1.3,1.1,2021-02-12,0620,T,57,6.0NRT,297.4,9.4,D
32.033,70.203,311.5,1.3,1.1,2021-02-12,0620,T,66,6.0NRT,297.8,7.8,D
31.515,72.553,309.7,1.8,1.3,2021-02-12,0620,T,63,6.0NRT,292.3,16.9,D
31.753,71.001,305.2,1.4,1.2,2021-02-12,0620,T,41,6.0NRT,291.8,7.2,D
31.762,70.799,306.6,1.4,1.2,2021-02-12,0620,T,53,6.0NRT,293,7.7,D
31.391,72.71,306,1.9,1.3,2021-02-12,0620,T,52,6.0NRT,292.9,12.5,D
31.736,70.763,313.5,1.4,1.2,2021-02-12,0620,T,69,6.0NRT,294.4,15.1,D
31.713,70.713,310.4,1.4,1.2,2021-02-12,0620,T,64,6.0NRT,294.7,11.6,D
31.759,70.174,313.6,1.3,1.1,2021-02-12,0620,T,68,6.0NRT,300.2,10.1,D
31.643,70.824,314.4,1.4,1.2,2021-02-12,0620,T,71,6.0NRT,295,15.5,D
31.617,70.728,309.1,1.4,1.2,2021-02-12,0620,T,61,6.0NRT,296.2,9.4,D
31.615,70.742,314,1.4,1.2,2021-02-12,0620,T,70,6.0NRT,295.4,15.3,D
31.594,70.701,316.6,1.4,1.2,2021-02-12,0620,T,74,6.0NRT,295.1,18.1,D
31.591,70.715,314.6,1.4,1.2,2021-02-12,0620,T,71,6.0NRT,295.3,14.9,D
31.563,70.753,311.8,1.4,1.2,2021-02-12,0620,T,52,6.0NRT,294.4,11.3,D
31.578,70.608,330.7,1.4,1.2,2021-02-12,0620,T,86,6.0NRT,295.3,41.7,D
31.576,70.622,315.3,1.4,1.2,2021-02-12,0620,T,72,6.0NRT,295.5,16.8,D
31.472,70.983,305.2,1.4,1.2,2021-02-12,0620,T,46,6.0NRT,293.2,7.7,D
31.498,70.716,306.6,1.4,1.2,2021-02-12,0620,T,54,6.0NRT,294.6,7.2,D
31.216,72.111,303.5,1.7,1.3,2021-02-12,0620,T,19,6.0NRT,288.7,9.8,D
31.478,70.651,308.3,1.4,1.2,2021-02-12,0620,T,55,6.0NRT,294.6,7.9,D
31.41,70.628,322,1.4,1.2,2021-02-12,0620,T,79,6.0NRT,293.7,26.2,D
31.385,70.711,311.3,1.4,1.2,2021-02-12,0620,T,67,6.0NRT,295.2,11.8,D
31.377,70.635,315.1,1.4,1.2,2021-02-12,0620,T,72,6.0NRT,294.6,16.5,D
31.348,70.637,308.4,1.4,1.2,2021-02-12,0620,T,42,6.0NRT,295.2,7.8,D
31.327,70.632,310.6,1.4,1.2,2021-02-12,0620,T,66,6.0NRT,296.1,11.5,D
30.769,72.621,305.9,1.9,1.3,2021-02-12,0620,T,59,6.0NRT,293.2,11.2,D
30.63,69.965,311.9,1.3,1.1,2021-02-12,0620,T,44,6.0NRT,299,8.1,D
30.12,70.958,310,1.5,1.2,2021-02-12,0620,T,64,6.0NRT,284.8,15.1,D
30.073,70.892,315.9,1.5,1.2,2021-02-12,0620,T,73,6.0NRT,290.9,22.1,D
30.067,70.922,304.7,1.5,1.2,2021-02-12,0620,T,6,6.0NRT,290.3,7.1,D
30.064,70.938,312.4,1.5,1.2,2021-02-12,0620,T,68,6.0NRT,289.4,17.9,D
30.003,70.907,307.2,1.5,1.2,2021-02-12,0620,T,57,6.0NRT,291.3,11.3,D
29.951,70.177,311.9,1.4,1.2,2021-02-12,0620,T,67,6.0NRT,293.8,11.9,D
29.747,70.842,306.7,1.5,1.2,2021-02-12,0620,T,41,6.0NRT,290.2,9.4,D
29.736,70.84,305.8,1.5,1.2,2021-02-12,0620,T,21,6.0NRT,290.8,7.8,D
29.226,70.585,312.3,1.5,1.2,2021-02-12,0620,T,54,6.0NRT,298.7,13.6,D
29.157,70.819,314,1.6,1.2,2021-02-12,0620,T,59,6.0NRT,292.1,19,D
29.077,70.506,316.4,1.5,1.2,2021-02-12,0620,T,65,6.0NRT,296.3,18.7,D
29.317,68.007,316.6,1.1,1,2021-02-12,0620,T,68,6.0NRT,303.2,7.4,D
28.847,70.607,312.9,1.5,1.2,2021-02-12,0620,T,48,6.0NRT,296,13.9,D
28.742,70.995,316.2,1.6,1.3,2021-02-12,0620,T,56,6.0NRT,300.2,18.9,D
28.783,70.32,316.9,1.5,1.2,2021-02-12,0620,T,63,6.0NRT,296.7,19.3,D
28.658,70.315,315.7,1.5,1.2,2021-02-12,0620,T,59,6.0NRT,297,16.8,D
28.638,70.188,314.6,1.5,1.2,2021-02-12,0620,T,52,6.0NRT,296.3,15.3,D
28.634,70.181,314.8,1.5,1.2,2021-02-12,0620,T,54,6.0NRT,296.7,16.6,D
28.475,69.967,318.5,1.4,1.2,2021-02-12,0620,T,65,6.0NRT,299.1,20.1,D
28.436,69.827,321.6,1.4,1.2,2021-02-12,0620,T,71,6.0NRT,297.7,26.1,D
28.43,69.819,327,1.4,1.2,2021-02-12,0620,T,79,6.0NRT,298.1,34.2,D
28.382,69.969,320.9,1.4,1.2,2021-02-12,0620,T,71,6.0NRT,298.2,25.1,D
28.224,70.032,311.9,1.4,1.2,2021-02-12,0620,T,39,6.0NRT,295.5,13.9,D
28.221,70.046,315.7,1.5,1.2,2021-02-12,0620,T,61,6.0NRT,296,18.7,D
